data.timestamp,timestamp_meta,meta_x,meta_y,meta_z,obj.id,obj.centerX,obj.centerY,obj.width,obj.length,obj.rotation,obj.classType,obj.height
2024-05-20T19:30:22.270644,2024-05-20T14:30:22.310556,6.491165,0.7735504,-5.228087,667737348,107.89028930664062,-114.29483795166016,0.44015049934387207,0.4398617744445801,2.478999137878418,10,1.399999976158142
2024-05-20T19:30:22.370167,2024-05-20T14:30:22.291821,6.516068,0.7719368,-5.214692,667737348,107.79208374023438,-114.20062255859375,0.44016215205192566,0.4399569034576416,2.1993541717529297,10,1.399999976158142
2024-05-20T19:30:22.470360,2024-05-20T14:30:22.534270,6.283068,0.8277085,-5.353404,667737348,107.68622589111328,-114.09185791015625,0.44014590978622437,0.44006773829460144,2.489797830581665,10,1.399999976158142
2024-05-20T19:30:22.570554,2024-05-20T14:30:22.561309,6.255386,0.8305012,-5.372357,667737348,107.60567474365234,-113.97035217285156,0.44012555480003357,0.4401663541793823,2.678842544555664,10,1.399999976158142
2024-05-20T19:30:22.670089,2024-05-20T14:30:22.712317,6.227781,0.8317496,-5.391599,667737348,107.56060028076172,-113.82965087890625,0.44013261795043945,0.44022202491760254,2.787243604660034,10,1.399999976158142
2024-05-20T19:30:22.770288,2024-05-20T14:30:22.747964,6.073574,0.8176743,-5.504189,667737348,107.5269775390625,-113.71427154541016,0.44013506174087524,0.44024530053138733,2.8272292613983154,10,1.399999976158142
2024-05-20T19:30:22.870482,2024-05-20T14:30:22.505684,6.309894,0.8216134,-5.334593,667737348,107.52674102783203,-113.583740234375,0.44013744592666626,0.4403636157512665,2.744312286376953,10,1.399999976158142
2024-05-20T19:30:22.970016,2024-05-20T14:30:23.034200,5.710277,0.8412442,-5.738694,667737348,107.5359878540039,-113.45028686523438,0.44014406204223633,0.4404144287109375,2.722165584564209,10,1.399999976158142
2024-05-20T19:30:23.070208,2024-05-20T14:30:23.061424,5.677861,0.845535,-5.757261,667737348,107.53321075439453,-113.30406188964844,0.44014203548431396,0.4404173195362091,2.7098844051361084,10,1.399999976158142
2024-05-20T19:30:23.170407,2024-05-20T14:30:23.208129,5.645538,0.8470918,-5.775306,667737348,107.528076171875,-113.14624786376953,0.44013169407844543,0.4404284656047821,2.5751941204071045,10,1.399999976158142
2024-05-20T19:30:23.270613,2024-05-20T14:30:23.311666,5.370342,0.8020673,-5.92073,667737348,107.52737426757812,-112.98435974121094,0.4401339888572693,0.44049298763275146,2.424307107925415,10,1.399999976158142
2024-05-20T19:30:23.370137,2024-05-20T14:30:23.283453,5.405442,0.8086722,-5.906,667737348,107.5232925415039,-112.81886291503906,0.4401443898677826,0.4405069947242737,2.3973796367645264,10,1.399999976158142
2024-05-20T19:30:23.470333,2024-05-20T14:30:23.478413,5.151166,0.8016987,-6.009233,667737348,107.5272216796875,-112.6792221069336,0.4401545226573944,0.44051259756088257,2.3348116874694824,10,1.399999976158142
2024-05-20T19:30:23.570526,2024-05-20T14:30:23.588717,5.000209,0.8126283,-6.069366,667737348,107.54150390625,-112.55836486816406,0.4401564598083496,0.44051408767700195,1.9704889059066772,10,1.399999976158142
2024-05-20T19:30:23.670063,2024-05-20T14:30:23.727648,4.809839,0.7907894,-6.135329,667737348,107.58213806152344,-112.4041519165039,0.4401662051677704,0.44057050347328186,1.725127100944519,10,1.399999976158142
2024-05-20T19:30:23.770262,2024-05-20T14:30:23.839327,4.65129,0.7541273,-6.194306,667737348,107.60637664794922,-112.24266052246094,0.44015243649482727,0.44057899713516235,1.9843456745147705,10,1.399999976158142
2024-05-20T19:30:23.870450,2024-05-20T14:30:23.922868,4.530098,0.7489142,-6.23635,667737348,107.64201354980469,-112.08172607421875,0.44015049934387207,0.4405834972858429,2.130363702774048,10,1.399999976158142
2024-05-20T19:30:23.970646,2024-05-20T14:30:24.033838,4.363878,0.7623645,-6.289743,667737348,107.66633605957031,-111.94747161865234,0.4401524066925049,0.4405878484249115,2.193920135498047,10,1.399999976158142
2024-05-20T19:30:24.070181,2024-05-20T14:30:24.118172,4.244449,0.7662936,-6.317122,667737348,107.67377471923828,-111.81710815429688,0.44014301896095276,0.4406370520591736,2.2223026752471924,10,1.399999976158142
2024-05-20T19:30:24.170378,2024-05-20T14:30:24.228656,4.08621,0.7527072,-6.348099,667737348,107.67664337158203,-111.67724609375,0.4401412606239319,0.4406813979148865,2.2352676391601562,10,1.399999976158142
2024-05-20T19:30:24.270574,2024-05-20T14:30:24.339295,3.915224,0.7451279,-6.372474,667737348,107.67854309082031,-111.53460693359375,0.4401431977748871,0.4406735301017761,2.147702217102051,10,1.399999976158142
2024-05-20T19:30:24.370107,2024-05-20T14:30:24.423102,3.775178,0.7606571,-6.384277,667737348,107.69096374511719,-111.38082122802734,0.4401342272758484,0.4406296908855438,2.1577367782592773,10,1.399999976158142
2024-05-20T19:30:24.470304,2024-05-20T14:30:24.533866,3.594896,0.8032403,-6.400474,667737348,107.73773193359375,-111.21469116210938,0.440143346786499,0.44064760208129883,2.0777840614318848,10,1.399999976158142
2024-05-20T19:30:24.570502,2024-05-20T14:30:24.617027,3.481489,0.8367406,-6.417777,667737348,107.78832244873047,-111.04882049560547,0.44014519453048706,0.44065096974372864,2.0199763774871826,10,1.399999976158142
2024-05-20T19:30:24.670031,2024-05-20T14:30:24.728453,3.346032,0.8633111,-6.447159,667737348,107.83637237548828,-110.88716125488281,0.44015049934387207,0.4406892657279968,1.9753693342208862,10,1.399999976158142
2024-05-20T19:30:24.770228,2024-05-20T14:30:24.841002,3.213883,0.8571862,-6.485664,667737348,107.8980712890625,-110.7372055053711,0.4401349127292633,0.4407302141189575,1.8454326391220093,10,1.399999976158142
2024-05-20T19:30:24.870422,2024-05-20T14:30:24.922833,3.106087,0.8434392,-6.523502,667737348,107.95333099365234,-110.60186004638672,0.440112829208374,0.440766841173172,1.7728848457336426,10,1.399999976158142
2024-05-20T19:30:24.970620,2024-05-20T14:30:25.033494,2.955521,0.8480965,-6.576533,667737348,108.01953125,-110.45423889160156,0.44010138511657715,0.4408128559589386,1.7016226053237915,10,1.399999976158142
2024-05-20T19:30:25.070156,2024-05-20T14:30:25.116928,2.83646,0.8623745,-6.611005,667737348,108.0884017944336,-110.32275390625,0.44010022282600403,0.4408177137374878,1.6278090476989746,10,1.399999976158142
2024-05-20T19:30:25.170350,2024-05-20T14:30:25.195413,2.762017,0.8683487,-6.628656,667737348,108.13565826416016,-110.204345703125,0.4400990605354309,0.44084233045578003,1.5947773456573486,10,1.399999976158142
2024-05-20T19:30:25.270545,2024-05-20T14:30:25.144891,2.799757,0.8660694,-6.620255,667737348,108.13834381103516,-110.05683135986328,0.4401077926158905,0.4408566355705261,1.6528794765472412,10,1.399999976158142
2024-05-20T19:30:25.370079,2024-05-20T14:30:25.396259,2.724714,0.8692971,-6.637338,667737348,108.13488006591797,-109.89275360107422,0.44011637568473816,0.4408576190471649,1.6894092559814453,10,1.399999976158142
2024-05-20T19:30:25.470275,2024-05-20T14:30:25.505693,2.298222,0.8534176,-6.710717,667737348,108.18289947509766,-109.74464416503906,0.44010865688323975,0.44092297554016113,1.7444324493408203,10,1.399999976158142
2024-05-20T19:30:25.570486,2024-05-20T14:30:25.617400,2.123902,0.8830829,-6.71551,667737348,108.21327209472656,-109.60564422607422,0.44010746479034424,0.4409774839878082,1.781568169593811,10,1.399999976158142
2024-05-20T19:30:25.670002,2024-05-20T14:30:25.727843,1.963984,0.9084227,-6.713913,667737348,108.25067901611328,-109.48516082763672,0.4401157796382904,0.44104036688804626,1.939178705215454,10,1.399999976158142
2024-05-20T19:30:25.770203,2024-05-20T14:30:25.811602,1.84985,0.9146928,-6.705331,667737348,108.25730895996094,-109.36111450195312,0.4401051998138428,0.4411020278930664,2.1102516651153564,10,1.399999976158142
2024-05-20T19:30:25.870395,2024-05-20T14:30:25.922568,1.69677,0.9121837,-6.682194,667737348,108.23509216308594,-109.28421783447266,0.440113365650177,0.4411315619945526,2.219878673553467,10,1.399999976158142
2024-05-20T19:30:25.970592,2024-05-20T14:30:26.005857,1.584803,0.9161723,-6.656855,667737348,108.24104309082031,-109.16190338134766,0.4401152431964874,0.44116973876953125,2.294776678085327,10,1.399999976158142
2024-05-20T19:30:26.070123,2024-05-20T14:30:26.116970,1.443033,0.9448106,-6.613181,667737348,108.27601623535156,-109.0506591796875,0.4401262104511261,0.44123753905296326,2.2238731384277344,10,1.399999976158142
2024-05-20T19:30:26.170319,2024-05-20T14:30:26.228355,1.337641,0.9791969,-6.552526,667737348,108.30818176269531,-108.92774200439453,0.4401399791240692,0.44137629866600037,2.0555107593536377,10,1.399999976158142
2024-05-20T19:30:26.270536,2024-05-20T14:30:26.341108,1.251006,0.9980491,-6.478291,667737348,108.34369659423828,-108.81710052490234,0.44014155864715576,0.44143199920654297,2.0481035709381104,10,1.399999976158142
2024-05-20T19:30:26.370050,2024-05-20T14:30:26.422604,1.187424,0.9987669,-6.411775,667737348,108.3687515258789,-108.69375610351562,0.44014155864715576,0.44143199920654297,2.0481035709381104,10,1.399999976158142
2024-05-20T19:30:26.470247,2024-05-20T14:30:26.533433,1.107762,0.9904406,-6.304194,667737348,108.46977233886719,-108.55873107910156,0.4401431083679199,0.4414689540863037,2.2651922702789307,10,1.399999976158142
2024-05-20T19:30:26.570441,2024-05-20T14:30:26.644014,1.026028,0.996432,-6.185676,667737348,108.5056381225586,-108.43372344970703,0.4401431083679199,0.4414689540863037,2.2651922702789307,10,1.399999976158142
2024-05-20T19:30:26.670659,2024-05-20T14:30:26.727882,0.9623396,1.012213,-6.094978,667737348,108.6627426147461,-108.3440170288086,0.4401446580886841,0.4414379596710205,2.2758748531341553,10,1.399999976158142
2024-05-20T19:30:26.770172,2024-05-20T14:30:26.783099,0.9197804,1.020264,-6.035757,667737348,108.82568359375,-108.27194213867188,0.44015195965766907,0.4414394199848175,2.341797351837158,10,1.399999976158142
2024-05-20T19:30:26.870368,2024-05-20T14:30:26.942450,0.8748751,1.020608,-5.977809,667737348,108.95964050292969,-108.22355651855469,0.440141886472702,0.44155579805374146,2.146801233291626,10,1.399999976158142
2024-05-20T19:30:26.970595,2024-05-20T14:30:27.033212,0.710798,0.9795687,-5.75994,667737348,109.07191467285156,-108.1968994140625,0.44014623761177063,0.44156187772750854,2.2242941856384277,10,1.399999976158142
2024-05-20T19:30:27.070097,2024-05-20T14:30:27.005408,0.7349551,0.9859462,-5.792459,667737348,109.195556640625,-108.16633605957031,0.4401363730430603,0.4415621757507324,2.327780246734619,10,1.399999976158142
2024-05-20T19:30:27.170294,2024-05-20T14:30:27.227603,0.550158,0.9901795,-5.525904,667737348,109.34922790527344,-108.13958740234375,0.44014349579811096,0.44154852628707886,2.3468377590179443,10,1.399999976158142
2024-05-20T19:30:27.270524,2024-05-20T14:30:27.283349,0.5125998,0.9981002,-5.462507,667737348,109.49354553222656,-108.11321258544922,0.4401532709598541,0.44156283140182495,2.3905508518218994,10,1.399999976158142
