LidarTimestamp,MetaTimestamp,MetaX,MetaY,MetaZ,LidarID,LidarX,LidarY,width,length,rotation,classType,height
2024-05-20T20:25:40.765813,2024-05-20T15:25:40.844410,0.1675739,0.5356511,0.4683003,373664161,58.802650451660156,-114.69970703125,0.4395833909511566,0.43916958570480347,0.4726094603538513,10,1.399999976158142
2024-05-20T20:25:40.866007,2024-05-20T15:25:40.927370,0.1675663,0.5356562,0.4683138,373664161,58.905479431152344,-114.61293029785156,0.43954044580459595,0.43915870785713196,0.44087696075439453,10,1.399999976158142
2024-05-20T20:25:40.965555,2024-05-20T15:25:41.037719,0.1675856,0.5356034,0.4682603,373664161,58.99652862548828,-114.5546646118164,0.43949946761131287,0.4391337037086487,0.44673606753349304,10,1.399999976158142
2024-05-20T20:25:41.065737,2024-05-20T15:25:41.121888,0.1675346,0.5355875,0.4682602,373664161,59.11506652832031,-114.49425506591797,0.43948888778686523,0.4391813278198242,0.44778865575790405,10,1.399999976158142
2024-05-20T20:25:41.165944,2024-05-20T15:25:41.232980,0.1675763,0.5356098,0.4682271,373664161,59.22866439819336,-114.43045043945312,0.4395347535610199,0.43931785225868225,0.5032310485839844,10,1.399999976158142
2024-05-20T20:25:41.266128,2024-05-20T15:25:41.316424,0.1675431,0.5356244,0.4682254,373664161,59.3377685546875,-114.38470458984375,0.43953073024749756,0.43935269117355347,0.49469825625419617,10,1.399999976158142
2024-05-20T20:25:41.365660,2024-05-20T15:25:41.427554,0.1675186,0.5356094,0.4682724,373664161,59.441688537597656,-114.33389282226562,0.4395201802253723,0.4393056035041809,0.4487459063529968,10,1.399999976158142
2024-05-20T20:25:41.465860,2024-05-20T15:25:41.538595,0.1675516,0.5356336,0.4682764,373664161,59.53185272216797,-114.28900909423828,0.4395100474357605,0.4393458366394043,0.4357348680496216,10,1.399999976158142
2024-05-20T20:25:41.566067,2024-05-20T15:25:41.621899,0.1675882,0.5356659,0.4682912,373664161,59.625038146972656,-114.25677490234375,0.4395003318786621,0.43937158584594727,0.39780744910240173,10,1.399999976158142
2024-05-20T20:25:41.665588,2024-05-20T15:25:41.732958,0.1676018,0.5356772,0.4682673,373664161,59.70664978027344,-114.20689392089844,0.4394783675670624,0.43939000368118286,0.38897576928138733,10,1.399999976158142
